"","sourcedb","labnr","c14age","c14std","sigma","c13val","site","feature","period","culture","material","country","lat","lon","shortref","TO","FROM"
"888","aDRAC","Hv-6254",2985,95,2,NA,"Kwimba",NA,NA,NA,"Charcoal","DRC",-5.7667,14.8,"Schwartz 1990; Garcin et al 2018; Clist 2018: 238 Tab. 18.2",-936,-971
"889","aDRAC","Hv-6255",20000,650,2,0,"Dimba",NA,NA,NA,NA,"COD",-5.283333,14.866667,"van Noten 1982",-20651,-20651
"890","aDRAC","Hv-6256",8120,460,2,0,"Dimba",NA,NA,NA,NA,"COD",-5.283333,14.866667,"van Noten 1982",-6092,-6092
"891","aDRAC","Hv-6257",2035,130,2,0,"Dimba",NA,NA,"Ngovo","Charcoal","COD",-5.283333,14.866667,"de Maret 1986; Clist 2018: 238 Tab. 18.2, 239 Tab. 18.3",236,236
"892","aDRAC","Hv-6258",2035,65,2,0,"Ngovo",NA,NA,"Ngovo","Charcoal","COD",-5.308333,14.923611,"de Maret 1986; Clist 2018: 238 Tab. 18.2, 239 Tab. 18.3",121,-330
"893","aDRAC","Hv-6259",230,95,2,0,"Lovo",NA,NA,NA,"Charcoal","COD",-5.7581,14.4705,"van Noten 1982; Clist 2018: 238 Tab. 18.2",1950,1892
"894","aDRAC","Hv-6260",425,65,2,0,"Kamuna",NA,NA,NA,"Charcoal","COD",-4.33,15.33,"van Noten 1982; Clist 2018: 238 Tab. 18.2",1638,1638
"895","aDRAC","Hv-6261",2305,70,2,0,"Kinshasa-Kingabwa/Ngombela",NA,NA,NA,"Charcoal","COD",-4.1331539,15.342473,"van Noten 1982; Clist 2018: 238 Tab. 18.2",-176,-688
"896","aDRAC","Hv-6262",305,80,2,0,"Kinshasa-Kingabwa/Ngombela",NA,NA,"Groupe X","Charcoal","COD",-4.1331539,15.342473,"van Noten 1982; Clist 2018: 235, 239 Tab. 18.2",1950,1687
"897","aDRAC","Hv-6608",805,115,2,0,"Sanga","T147",NA,"Kabambian A","Charcoal","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1397,1332
"898","aDRAC","Hv-6609",1205,105,2,0,"Sanga","T149",NA,"Classical Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1019,1019
"899","aDRAC","Hv-6610",655,125,2,0,"Sanga","T153",NA,"Classical Kisalian","Charcoal","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1605,1101
"900","aDRAC","Hv-6611",995,40,2,0,"Sanga","T155",NA,"Early Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1154,1059
"901","aDRAC","Hv-6612",875,75,2,0,"Sanga","T160",NA,"Classical Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1267,1267
"902","aDRAC","Hv-6613",770,95,2,0,"Sanga","T172",NA,"Classical Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1394,1325
"903","aDRAC","Hv-6614",855,90,2,0,"Sanga","T175",NA,"Classical Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 256",1290,1290
"904","aDRAC","Hv-6615",495,105,2,0,"Sanga","T176",NA,"Kabambian A","Bone","COD",-8.1821,26.4902,"de Maret 1977; de Maret 1985b: 257",1635,1533
"905","aDRAC","Hv-6616",660,190,2,0,"Katongo","T2",NA,"Classical Kisalian","Bone","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",1662,1662
"906","aDRAC","Hv-6617",190,65,2,0,"Katongo","T6",NA,NA,"Bone","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",1950,1553
"907","aDRAC","Hv-6618",430,160,2,0,"Katongo","T4",NA,"Kabambian B","Bone","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",1950,1698
"908","aDRAC","Hv-6619",1110,55,2,0,"Katongo","IIW1",NA,"Early Kisalian","Charcoal","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",1018,793
"909","aDRAC","Hv-6620",0,0,2,0,"Katongo","T7",NA,"Classical Kisalian","Bone","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",-Inf,Inf
"910","aDRAC","Hv-6621",250,80,2,0,"Katongo","T8",NA,"Kabambian B","Bone","COD",-8.2123,26.4095,"de Maret 1977; de Maret 1985b: 257",1950,1706
"911","aDRAC","Hv-7494",1240,140,2,0,"Kamilamba","F2",NA,"Kamilambian","Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 200",1148,1046
"912","aDRAC","Hv-7495",520,50,2,0,"Malemba-Nkulu","T26",NA,"Kabambian A","Bone","COD",-8.057,26.7977,"de Maret 1992b: 202",1453,1365
"913","aDRAC","Hv-7496",0,0,2,0,"Kamilamba","F2",NA,NA,"Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 199",-Inf,Inf
"914","aDRAC","Hv-7497",1235,360,2,0,"Kamilamba","T13",NA,"Kamilambian","Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 200",1427,42
"915","aDRAC","Hv-7498",1105,150,2,0,"Kamilamba","T7",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-7.8128,27.0336,"de Maret 1992b: 200",1215,1215
"916","aDRAC","Hv-7499",1005,65,2,0,"Malemba-Nkulu","T37",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-8.057,26.7977,"de Maret 1992b: 201",1181,1169
"917","aDRAC","Hv-7500",820,95,2,0,"Malemba-Nkulu","T30",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-8.057,26.7977,"de Maret 1992b: 201",1385,1306
"918","aDRAC","Hv-7501",470,120,2,0,"Kamilamba","T5",NA,"Classical Kisalian; Kabambian A","Bone","COD",-7.8128,27.0336,"de Maret 1992b: 200",1793,1665
"919","aDRAC","Hv-7502",620,150,2,0,"Kikulu","T16",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-7.8434,26.979,"de Maret 1992b: 201",1636,1090
"920","aDRAC","Hv-7503",765,60,2,0,"Kikulu","T13",NA,"Classical Kisalian; Kabambian A","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",1387,1074
"921","aDRAC","Hv-7504",0,0,2,0,"Kamilamba","T8",NA,"Kabambian A","Bone","COD",-7.8128,27.0336,"de Maret 1992b: 200",-Inf,Inf
"922","aDRAC","Hv-7505",795,65,2,0,"Kikulu","T20",NA,"Kabambian A","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",1377,1099
"923","aDRAC","Hv-7506",420,55,2,0,"Malemba-Nkulu","T2",NA,"Kabambian A","Bone","COD",-8.057,26.7977,"de Maret 1992b: 202",1634,1528
"924","aDRAC","Hv-7507",0,0,2,0,"Kikulu","T1",NA,"Luba","Bone","COD",-7.8434,26.979,"de Maret 1992b: 201",-Inf,Inf
"925","aDRAC","Hv-7509",1115,75,2,0,"Malemba-Nkulu","A2-3",NA,"Early Kisalian; Classical Kisalian","Charcoal","COD",-8.057,26.7977,"de Maret 1992b: 201",1037,747
"926","aDRAC","Hv-7510",1025,160,2,0,"Malemba-Nkulu","A2-3",NA,"Classical Kisalian; Kabambian A","Charcoal","COD",-8.057,26.7977,"de Maret 1992b: 201",1267,1267
"927","aDRAC","Hv-7511",0,0,2,0,"Kamilamba","F2",NA,NA,"Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 200",-Inf,Inf
"928","aDRAC","Hv-7512",1430,115,2,0,"Kamilamba","F3",NA,"Kamilambian","Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 199",876,781
"929","aDRAC","Hv-7513",785,210,2,0,"Malemba-Nkulu","T10",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-8.057,26.7977,"de Maret 1992b: 201",1624,1521
"930","aDRAC","Hv-7514",765,50,2,0,"Kikulu","T8",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",1377,1297
"931","aDRAC","Hv-7515",920,50,2,0,"Kikulu","T19",NA,"Kabambian A","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",1213,1213
"932","aDRAC","Hv-7516",495,55,2,0,"Malemba-Nkulu","T3",NA,"Kabambian A","Bone","COD",-8.057,26.7977,"de Maret 1992b: 202",1614,1366
"933","aDRAC","Hv-7517",685,50,2,0,"Kikulu","T2",NA,"Kabambian A","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",1399,1399
"934","aDRAC","Hv-7519",1110,60,2,0,"Malemba-Nkulu","A2-3",NA,"Early Kisalian; Classical Kisalian","Bone","COD",-8.057,26.7977,"de Maret 1992b: 201",1021,1021
"935","aDRAC","Hv-7520",1190,105,2,0,"Malemba-Nkulu","A2-3",NA,"Early Kisalian; Classical Kisalian","Charcoal","COD",-8.057,26.7977,"de Maret 1992b: 201",1023,1023
"936","aDRAC","Hv-8269",530,50,2,0,"Kikulu","T20",NA,"Kabambian A","Bone","COD",-7.8434,26.979,"de Maret 1992b: 201",1448,1366
"937","aDRAC","Hv-8490",1110,70,2,0,"Sanga","T173",NA,"Classical Kisalian","Bone","COD",-8.1821,26.4902,"de Maret 1985b: 256",1038,743
"938","aDRAC","Hv-8491",155,130,2,0,"Kamilamba","T2",NA,"Kabambian A","Bone","COD",-7.8128,27.0336,"de Maret 1992b: 200",1950,1601
"939","aDRAC","Hv-8492",1645,160,2,0,"Kamilamba","T10",NA,"Early Kisalian","Bone","COD",-7.8128,27.0336,"de Maret 1992b: 199",674,43
"940","aDRAC","Hv-8493",2340,145,2,0,"Kamilamba","F2",NA,NA,"Charcoal","COD",-7.8128,27.0336,"de Maret 1992b: 199",-61,-90
"941","aDRAC","Hv-8404",1295,45,2,0,"Kikulu","T14",NA,"Early Kisalian","Bone","COD",-7.8434,26.979,"de Maret 1992b: 200",862,777
"942","aDRAC","Hv-8495",375,40,2,0,"Malemba-Nkulu","T13",NA,"Kabambian B","Bone","COD",-8.057,26.7977,"de Maret 1992b: 202",1634,1529
"943","aDRAC","Hv-8496",0,0,2,0,"Malemba-Nkulu","T19",NA,"Kabambian B",NA,"COD",-8.057,26.7977,"de Maret 1992b: 202",-Inf,Inf
"944","aDRAC","Hv-8497",860,55,2,0,"Malemba-Nkulu","T35",NA,"Kabambian B","Bone","COD",-8.057,26.7977,"de Maret 1992b: 201",1263,1110
"945","aDRAC","Hv-8498",770,115,2,0,"Malemba-Nkulu","A2-3",NA,"Kabambian A","Charcoal","COD",-8.057,26.7977,"de Maret 1992b: 201",1401,1401
"946","aDRAC","Hv-8916",625,50,2,0,"Nkile","NKI 1",NA,"Nkile; Bondongo","Charcoal","COD",-0.111339,18.677862,"Wotzka 1995: 138; see Seidensticker 2017: Tab. 21",1408,1408
"947","aDRAC","Hv-8963",6070,240,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"de Maret 1980",-4456,-4456
"948","aDRAC","Hv-8964",8705,275,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"de Maret 1980",-7083,-8512
"949","aDRAC","Hv-8965",6980,260,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"de Maret 1980",-5391,-5467
"950","aDRAC","Hv-9037",1360,60,2,0,"Malemba-Nkulu","T37",NA,"Early Kisalian; Classical Kisalian","Charcoal","COD",-8.057,26.7977,"de Maret 1992b: 201",773,773
"951","aDRAC","Hv-9561",145,55,2,0,"Nkile","NKI 2",NA,"Botendo","Charcoal","COD",-0.111339,18.677862,"Wotzka 1995: 158; see Seidensticker 2017: Tab. 21",1950,1785
"952","aDRAC","Hv-9562",0,0,2,0,"Nkile",NA,NA,"Botendo","Charcoal","COD",-0.111339,18.677862,"Wotzka 1995: 158; see Seidensticker 2017: Tab. 21",-Inf,Inf
"953","aDRAC","Hv-10580",2055,70,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"de Maret 1992a",83,-297
"954","aDRAC","Hv-10581",6020,505,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"de Maret 1992a",-3793,-5958
"955","aDRAC","Hv-10582",2900,110,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"de Maret 1992a",-837,-1336
"956","aDRAC","Hv-10583",3070,95,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"Eggert 1993",-1040,-1040
"957","aDRAC","Hv-10586",5565,120,2,0,"Abeke",NA,NA,NA,NA,"CMR",5.925278,10.158333,"de Maret 1982",-4072,-4224
"958","aDRAC","Hv-10587",885,55,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",1248,1248
"959","aDRAC","Hv-10588",1690,55,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"de Maret 1992a",533,434
"960","aDRAC","Hv-10832",1990,95,2,0,"Obobogo",NA,NA,NA,NA,"CMR",3.816667,11.504167,"Eggert 1993",241,-313
"961","aDRAC","Hv-10833",2955,110,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"Eggert 1993",-898,-898
"962","aDRAC","Hv-10834",1870,105,2,0,"Boma",NA,NA,NA,"Charcoal","COD",-5.85,13.066667,"de Maret 1985a; Clist 2018: 238 Tab. 18.2, 239 Tab. 18.3",397,397
"963","aDRAC","Hv-10852",2900,110,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"de Maret 1986",-837,-1336
"964","aDRAC","Hv-10874",1790,120,2,0,"Mirama",NA,NA,NA,"Charcoal","BDI",-3.383333,29.983333,"de Maret 1985a",535,-8
"965","aDRAC","Hv-10875",570,110,2,0,"Mirama",NA,NA,NA,"Charcoal","BDI",-3.383333,29.983333,"de Maret 1985a",1629,1522
"966","aDRAC","Hv-10876",1665,75,2,0,"Ngoma III",NA,NA,NA,"Charcoal","RWA",-2.6,29.716667,"de Maret 1985a",567,186
"967","aDRAC","Hv-11045",2635,100,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"Eggert 1993",-430,-474
"968","aDRAC","Hv-11046",3625,165,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"Eggert 1993",-1563,-1608
"969","aDRAC","Hv-11140",1710,55,2,0,"Mubuga",NA,NA,NA,"Charcoal","BDI",-3.4,30.016667,"de Maret 1985a",526,155
"970","aDRAC","Hv-11141",3160,145,2,0,"Mubuga",NA,NA,NA,"Charcoal","BDI",-3.4,30.016667,"de Maret 1985a",-1010,-1010
"971","aDRAC","Hv-11142",2480,85,2,0,"Mirama",NA,NA,NA,"Charcoal","BDI",-3.383333,29.983333,"de Maret 1985a",-408,-408
"972","aDRAC","Hv-11143",2635,95,2,0,"Gasiza I",NA,NA,NA,"Charcoal","RWA",-2.483333,29.65,"de Maret 1985a",-433,-481
"973","aDRAC","Hv-11144",3180,145,2,0,"Rwiyange",NA,NA,NA,"Charcoal","BDI",-3.05,30.083333,"de Maret 1985a",-1041,-1846
"974","aDRAC","Hv-11147",1630,55,2,0,"Kabuye",NA,NA,NA,"Charcoal","RWA",-2.6,29.833333,"de Maret 1985a",557,284
"975","aDRAC","Hv-11402",1555,65,2,0,"Naviundu, Lubumbashi",NA,NA,NA,"Charcoal","COD",-11.73371,27.56804,"de Maret 1985a",636,636
"976","aDRAC","Hv-11403",1605,75,2,0,"Naviundu, Lubumbashi",NA,NA,NA,"Charcoal","COD",-11.73371,27.56804,"de Maret 1985a",606,298
"977","aDRAC","Hv-11570",2245,195,2,0,"Bamanya","BAM 81/1",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",127,127
"978","aDRAC","Hv-11571",730,75,2,0,"Longa","LON 81/1",NA,"Imbonga","Charcoal","COD",-0.247706,18.881382,"Wotzka 1995: 66-67; see Seidensticker 2017: Tab. 21",1405,1405
"979","aDRAC","Hv-11572",755,115,2,0,"Bokele","BKE 81/4",NA,"Lingonda/Longa/Bokele/Mbandaka","Charcoal","COD",-0.099389,18.59212,"Wotzka 1995: 115, 127; see Seidensticker 2017: Tab. 21",1407,1407
"980","aDRAC","Hv-11573",1850,120,2,0,"Bokele","BKE 81/1",NA,"Imbonga","Charcoal","COD",-0.099389,18.59212,"Wotzka 1995: 66-67; see Seidensticker 2017: Tab. 21",426,-131
"981","aDRAC","Hv-11574",3775,105,2,0,"Imbonga","IMB 81/9",NA,"Imbonga","Charcoal","COD",-0.821913,19.788493,"Wotzka 1995: 66-67; see Seidensticker 2017: Tab. 21",-1913,-1913
"982","aDRAC","Hv-11575",2130,125,2,0,"Imbonga","IMB 81/1",NA,"Monkoto","Charcoal","COD",-0.821913,19.788493,"Wotzka 1995: 99; see Seidensticker 2017: Tab. 21",135,-459
"983","aDRAC","Hv-11576",2900,285,2,0,"Imbonga","IMB 81/3",NA,NA,"Charcoal","COD",-0.821913,19.788493,"Wotzka 1995; see Seidensticker 2017: Tab. 21",-395,-1846
"984","aDRAC","Hv-11577",1785,125,2,0,"Iyonda","IYO 81/2",NA,NA,"Charcoal","COD",-0.037076,18.184492,"Wotzka 1995; see Seidensticker 2017: Tab. 21",538,-7
"985","aDRAC","Hv-11578",230,110,2,0,"Mbandaka","MBA 81/2",NA,"Bondongo; Mbandaka","Charcoal","COD",0.047734,18.256204,"Wotzka 1995: 138; see Seidensticker 2017: Tab. 21",1950,1894
"986","aDRAC","Hv-12128",1960,115,2,0,"Mubuga",NA,NA,NA,"Charcoal","BDI",-3.4,30.016667,"de Maret 1985a",334,-303
"987","aDRAC","Hv-12130",2855,285,2,0,"Rwiyange",NA,NA,NA,"Charcoal","BDI",-3.05,30.083333,"de Maret 1985a",-361,-361
"988","aDRAC","Hv-12203",65,50,2,0,"Bamanya","BAM 81/1",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",-Inf,Inf
"989","aDRAC","Hv-12204",8750,205,2,0,"Iyonda","IYO 81/2",NA,NA,"Charcoal","COD",-0.037076,18.184492,"Wotzka 1995; see Seidensticker 2017: Tab. 21",-7357,-7445
"990","aDRAC","Hv-12205",1860,260,2,0,"Bokele","BKE 81/3",NA,NA,"Charcoal","COD",-0.099389,18.59212,"Wotzka 1995; see Seidensticker 2017: Tab. 21",684,-504
"991","aDRAC","Hv-12206",810,90,2,0,"Mbandaka","MBA 81/2",NA,"Bondongo","Charcoal","COD",0.047734,18.256204,"Wotzka 1995: 138; see Seidensticker 2017: Tab. 21",1384,1304
"992","aDRAC","Hv-12207",2860,280,2,0,"Imbonga","IMB 81/1",NA,"Monkoto","Charcoal","COD",-0.821913,19.788493,"Wotzka 1995: 99; see Seidensticker 2017: Tab. 21",-380,-380
"993","aDRAC","Hv-12611",2695,160,2,0,"Wafanya","WAF 83/16",NA,"Monkoto/Longa","Charcoal","COD",-1.354817,20.378778,"Wotzka 1995: 99, 127; see Seidensticker 2017: Tab. 21",-407,-1248
"994","aDRAC","Hv-12612",3305,250,2,0,"Wafanya","WAF 83/16",NA,NA,"Charcoal","COD",-1.354817,20.378778,"Wotzka 1995; see Seidensticker 2017: Tab. 21",-930,-2251
"995","aDRAC","Hv-12613",1920,90,2,0,"Wafanya","WAF 83/16",NA,"Monkoto","Charcoal","COD",-1.354817,20.378778,"Wotzka 1995: 99; see Seidensticker 2017: Tab. 21",327,-131
"996","aDRAC","Hv-12614",2665,110,2,0,"Imbonga","IMB 83/1",NA,"Monkoto/Longa","Charcoal","COD",-0.821913,19.788493,"Wotzka 1995: 99; see Seidensticker 2017: Tab. 21",-435,-483
"997","aDRAC","Hv-12615",2210,180,2,0,"Bamanya","BAM 83/2",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",126,126
"998","aDRAC","Hv-12616",5245,695,2,0,"Bamanya","BAM 83/2",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",-2300,-5594
"999","aDRAC","Hv-12617",1955,115,2,0,"Bamanya","BAM 83/2",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",338,-309
"1000","aDRAC","Hv-12618",1175,210,2,0,"Bolondo","BLD 83/2",NA,"Bolondo","Charcoal","COD",-0.305801,21.253168,"Wotzka 1995: 180-181; see Seidensticker 2017: Tab. 21",1262,491
"1001","aDRAC","Hv-12619",1195,70,2,0,"Bolondo","BLD 83/2",NA,"Bondongo/Wema","Charcoal","COD",-0.305801,21.253168,"Wotzka 1995: 138, 171-172; see Seidensticker 2017: Tab. 21",978,978
"1002","aDRAC","Hv-12620",945,75,2,0,"Bamanya","BAM 83/1",NA,"Bondongo","Charcoal","COD",0.00979,18.316297,"Wotzka 1995: 138; see Seidensticker 2017: Tab. 21",1253,1253
"1003","aDRAC","Hv-12621",1170,120,2,0,"Bamanya","BAM 83/1",NA,NA,"Charcoal","COD",0.00979,18.316297,"Wotzka 1995; see Seidensticker 2017: Tab. 21",1150,1049
"1004","aDRAC","Hv-12622",1245,90,2,0,"Wafanya","WAF 83/3",NA,"Wafanya","Charcoal","COD",-1.354817,20.378778,"Wotzka 1995; see Seidensticker 2017: Tab. 21",979,979
"1005","aDRAC","Hv-12624",1725,95,2,0,"Bolondo","BLD 83/1",NA,"Bondongo/Wema","Charcoal","COD",-0.305801,21.253168,"Wotzka 1995: 138, 171-172; see Seidensticker 2017: Tab. 21",537,108
"1006","aDRAC","Hv-12625",915,105,2,0,"Bolondo","BLD 83/1",NA,"Bolondo","Charcoal","COD",-0.305801,21.253168,"Wotzka 1995: 180-181; see Seidensticker 2017: Tab. 21",1281,923
"1007","aDRAC","Hv-12626",1895,65,2,0,"Isaka-Elinga","ISK 83/104",NA,"Lingonda","Charcoal","COD",-0.666969,20.202048,"Wotzka 1995: 115; see Seidensticker 2017: Tab. 21",313,253
"1008","aDRAC","Hv-12627",3485,220,2,0,"Bokuma","BOK 83/1",NA,"Imbonga","Charcoal","COD",-0.114356,18.697792,"Wotzka 1995: 66-67; see Seidensticker 2017: Tab. 21",-1294,-1367
"1009","aDRAC","Hv-12840",1020,20,2,NA,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002; Garcin et al. 2018",1027,1027
"1010","aDRAC","Hv-12845",2300,65,2,0,"Obobogo",NA,NA,NA,"Charcoal","CMR",3.816667,11.504167,"de Maret 1992a",-185,-716
"1011","aDRAC","Hv-12845",1645,90,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002",606,192
"1012","aDRAC","Hv-12846",1615,90,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Essomba 1989",623,623
"1013","aDRAC","Hv-12847",2415,60,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002",-397,-678
"1014","aDRAC","Hv-12848",1400,105,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002",875,779
"1015","aDRAC","Hv-12849",2140,60,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002",-40,-40
"1016","aDRAC","Hv-12850",2060,60,2,0,"Ndindan",NA,NA,NA,NA,"CMR",3.9141,11.504,"Mbida Mindzie 2002",67,-323
"1017","aDRAC","Hv-12851",2215,105,2,0,"Okolo",NA,NA,NA,NA,"CMR",3.933333,11.516667,"Essomba 1989",21,21
"1018","aDRAC","Hv-12852",2325,135,2,0,"Okolo",NA,NA,NA,NA,"CMR",3.933333,11.516667,"Essomba 1989",-93,-93
"1019","aDRAC","Hv-12853",1920,60,2,0,"Mfomakap/Nkometou",NA,NA,NA,NA,"CMR",4.049917,11.55,"Elouga 1998",232,232
"1020","aDRAC","Hv-12854",2230,80,2,0,"Mfomakap/Nkometou",NA,NA,NA,NA,"CMR",4.049917,11.55,"Essomba 1989",-46,-421
"1021","aDRAC","Hv-12855",1715,130,2,0,"Mimboman",NA,NA,NA,NA,"CMR",3.85,11.533333,"Claes 1992; Oslisly 2013",603,38
"1022","aDRAC","Hv-12856",535,120,2,NA,"Lus",NA,NA,NA,NA,"CMR",6.6833,10.9667,"de Maret 1982; Garcin et al. 2018",1642,1642
"1023","aDRAC","Hv-13430",565,50,2,0,"Charbonnage butte 56",NA,NA,NA,"Shell (Land)","GAB",0.45,9.4653,"Clist 2004/05",1433,1373
"1024","aDRAC","Hv-13431",3295,115,2,0,"Charbonnage butte 56",NA,NA,NA,"Charcoal","GAB",0.45,9.4653,"Clist 2004/05",-1300,-1372
"1025","aDRAC","Hv-13432",850,60,2,0,"Charbonnage butte 56",NA,NA,NA,"Charcoal","GAB",0.45,9.4653,"Clist 2004/05",1270,1109
"1026","aDRAC","I-1675",1850,120,2,0,"Fougamou-Lambarene Pk 12",NA,NA,NA,"Charcoal","GAB",-1.1,10.6083,"Clist 2004/05",426,-131
"1027","aDRAC","I-13140",1060,80,2,0,"Bafoussam",NA,NA,NA,"Charcoal","CMR",5.545278,10.316667,"Hori et al. 1986",1154,1059
"1028","aDRAC","I-13141",205,90,2,0,"Edea",NA,NA,NA,"Charcoal","CMR",3.820556,10.114167,"Hori et al. 1986",1950,1506
"1029","aDRAC","I-13142",0,0,2,0,"Abong Mbang",NA,NA,NA,"Charcoal","CMR",3.986111,13.1775,"Hori et al. 1986",-Inf,Inf
"1030","aDRAC","I-13143",385,75,2,0,"Nanga Eboko",NA,NA,NA,"Charcoal","CMR",4.648814,12.394414,"Hori et al. 1986",1653,1653
"1031","aDRAC","I-13144",2480,120,2,0,"Lobe",NA,NA,NA,"Charcoal","CMR",2.866258,9.902146,"Hori et al. 1986",-240,-874
"1032","aDRAC","I-13145",355,75,2,0,"Lobe",NA,NA,NA,"Charcoal","CMR",2.866258,9.902146,"Hori et al. 1986",1795,1665
"1033","aDRAC","I-13146",0,0,2,0,"Garoua",NA,NA,NA,"Charcoal","CMR",9.447222,13.614722,"Hori et al. 1986",-Inf,Inf
"1034","aDRAC","I-13147",0,0,2,0,"Garoua",NA,NA,NA,"Charcoal","CMR",9.447222,13.614722,"Hori et al. 1986",-Inf,Inf
"1035","aDRAC","I-13243",385,75,2,NA,"Locality 81-2 (Nanga Eboko)",NA,NA,NA,NA,"CMR",4.7192,12.3719,"Kadomura 1989; Garcin et al. 2018",1653,1653
"1036","aDRAC","I-14179",700,80,2,0,"Eseke",NA,NA,NA,"Charcoal","CMR",3.573042,10.820576,"Hori et al. 1986",1412,1176
"1037","aDRAC","I-14180",980,80,2,0,"Eseke",NA,NA,NA,"Charcoal","CMR",3.573042,10.820576,"Hori et al. 1986",1220,934
"1038","aDRAC","I-14181",380,80,2,0,"Omong",NA,NA,NA,"Charcoal","CMR",3.88372,10.897893,"Hori et al. 1986",1791,1664
"1039","aDRAC","I-14182",1130,80,2,0,"Omong",NA,NA,NA,"Charcoal","CMR",3.88372,10.897893,"Hori et al. 1986",1028,753
"1040","aDRAC","I-14183",2990,90,2,0,"Bertoua",NA,NA,NA,"Charcoal","CMR",4.485556,13.617778,"Hori et al. 1986",-945,-975
"1041","aDRAC","I-14190",2880,90,2,0,"Bertoua",NA,NA,NA,"Charcoal","CMR",4.485556,13.617778,"Hori et al. 1986",-835,-1361
"1042","aDRAC","I-14191",390,80,2,0,"Ngamboula",NA,NA,NA,"Charcoal","CMR",4.5625,13.833333,"Hori et al. 1986",1663,1663
"1043","aDRAC","IRPA-106-II",760,40,2,0,"Kamoa",NA,NA,NA,NA,"COD",-10.35,25.15,"van Noten 1982",1293,1197
